"Gene","GeneSet","Median_Tumor","Median_Normal","LogFC","p_value","adj_p"
"LINC00960","GSE43863_NAIVE_VS_LY6C_INT_CXCR5POS_CD4_EFF_TCELL_D6_LCMV_UP",6.08218424990351,8.19606183245387,-2.11387758255036,1.73380725375198e-20,4.94645010629242e-20
"LINC00968","GSE20484_MCSG_VS_CXCL4_MONOCYTE_DERIVED_MACROPHAGE_UP",4.39245941667367,7.52817406659972,-3.13571464992605,1.65406178293071e-54,4.67863190028972e-53
"LINC00987","OSMAN_BLOOD_CHAD63_KH_AGE_18_50YO_HIGH_DOSE_SUBJECTS_24HR_DN",5.41976750708272,7.07101621066217,-1.65124870357945,1.50512614111869e-50,3.85147346795851e-49
"LINC01019","GSE46242_CTRL_VS_EGR2_DELETED_TH1_CD4_TCELL_DN",2.71762148018043,3.81449046487634,-1.09686898469591,2.8470988153651e-36,1.62452108876714e-35
"LINC01085","GSE46606_DAY1_VS_DAY3_CD40L_IL2_IL5_STIMULATED_BCELL_UP",4.00183412263628,5.79828736755574,-1.79645324491946,1.5885348188572e-30,6.60124469169546e-30
"LINC01091","GSE17974_IL4_AND_ANTI_IL12_VS_UNTREATED_6H_ACT_CD4_TCELL_UP",5.07330222061619,6.67253266945401,-1.59923044883782,1.01927417051245e-51,1.37602013019181e-50
"LINC01115","GSE36888_UNTREATED_VS_IL2_TREATED_STAT5_AB_KNOCKIN_TCELL_17H_UP",3.49287124588777,4.77526371701941,-1.28239247113164,8.75627032444298e-06,1.4144744370254e-05
"LINC01127","GSE17974_IL4_AND_ANTI_IL12_VS_UNTREATED_12H_ACT_CD4_TCELL_UP",3.71782333239904,4.86636258399042,-1.14853925159138,6.90126818081538e-31,2.78926255641288e-30
"LINC01133","GSE2770_TGFB_AND_IL4_VS_TGFB_AND_IL12_TREATED_ACT_CD4_TCELL_2H_UP",4.91731388281695,6.77927636020487,-1.86196247738792,7.46447499625521e-20,2.50593089159996e-19
"LINC01281","GSE17974_IL4_AND_ANTI_IL12_VS_UNTREATED_6H_ACT_CD4_TCELL_UP",3.84797550590182,2.71762148018043,1.13035402572139,1.97804183087697e-31,7.33039031442642e-31
"LINC01354","GSE21927_EL4_VS_MCA203_TUMOR_MONOCYTES_DN",4.80089101532612,7.11445515664681,-2.31356414132069,4.04790254934616e-51,5.15432924616744e-50
"LINC01366","GSE13485_DAY1_VS_DAY7_YF17D_VACCINE_PBMC_UP",3.99996339300167,5.14666478545566,-1.14670139245399,3.43456517656441e-48,5.65142088143779e-47
"LINC01532","GSE16385_IFNG_TNF_VS_ROSIGLITAZONE_STIM_MACROPHAGE_UP",2.71762148018043,3.97993071348023,-1.2623092332998,9.67955847049934e-54,1.98968701893597e-52
"LINC01550","GSE17974_IL4_AND_ANTI_IL12_VS_UNTREATED_6H_ACT_CD4_TCELL_UP",5.51273362963572,7.07186724402901,-1.55913361439329,8.76842860876403e-39,5.02191820320121e-38
"LINC01554","KANNAN_BLOOD_2012_2013_TIV_AGE_65PLS_REVACCINATED_IN_6_9_MO_VS_REVACCINATED_IN_12_13_MO_UP",4.3717687969314,6.29310234420485,-1.92133354727345,5.46467865844977e-38,6.17508688404824e-37
"LINC01561","GSE16385_IFNG_TNF_VS_IL4_STIM_MACROPHAGE_ROSIGLITAZONE_TREATED_UP",4.85136262258289,2.71762148018043,2.13374114240246,8.1107714858508e-53,1.68523807539344e-51
"LINC01711","GSE22611_NOD2_TRANSD_VS_CTRL_TRANSD_HEK293_MDP_STIM_6H_UP",5.70247369069101,4.58453269177064,1.11794099892037,4.57381626614587e-23,1.25618897450485e-22
"LINC02458","GSE1112_OT1_CD8AB_VS_HY_CD8AA_THYMOCYTE_RTOC_CULTURE_UP",3.70041086342338,4.80597249953044,-1.10556163610706,8.32474101169525e-42,6.24355575877144e-41
"LINC02538","KANNAN_BLOOD_2012_2013_TIV_AGE_65PLS_REVACCINATED_IN_6_9_MO_VS_REVACCINATED_IN_12_13_MO_UP",3.49794921657642,4.55100568628797,-1.05305646971155,2.36331458889132e-37,2.42776862313381e-36
"LINC02693","GSE21063_WT_VS_NFATC1_KO_16H_ANTI_IGM_STIM_BCELL_DN",8.3992292375785,9.64299123640016,-1.24376199882166,4.46501620109913e-45,5.21848768503461e-44
"LINC02762","GSE37416_CTRL_VS_48H_F_TULARENSIS_LVS_NEUTROPHIL_UP",6.23989274705567,7.59915372663359,-1.35926097957792,1.28854600114396e-34,7.73127600686375e-34
"LINC02893","GSE16385_IFNG_TNF_VS_IL4_STIM_MACROPHAGE_ROSIGLITAZONE_TREATED_UP",3.75504268430757,5.30947286840728,-1.55443018409971,7.85957130581648e-41,6.39017319212036e-40
"LINC02901","GSE18791_UNSTIM_VS_NEWCATSLE_VIRUS_DC_2H_UP",6.20192189070637,4.4302418255062,1.77168006520017,7.91025810536374e-57,1.58205162107275e-55
"LINC03007","GSE21927_SPLEEN_VS_C26GM_TUMOR_MONOCYTE_BALBC_UP",3.85245023521259,5.05378813392838,-1.20133789871579,6.52219478088922e-38,4.00735986223683e-37
"LINC03032","GSE26928_NAIVE_VS_EFF_MEMORY_CD4_TCELL_DN",3.56129836229279,5.02272797101754,-1.46142960872475,2.2696942371909e-33,1.25805909147153e-32
"LINC03122","GSE16385_IFNG_TNF_VS_ROSIGLITAZONE_STIM_MACROPHAGE_DN",3.80661428503466,5.37991000461149,-1.57329571957683,3.0503530971961e-46,3.50790606177552e-45
"LINGO1","GSE17721_CTRL_VS_GARDIQUIMOD_2H_BMDC_UP",9.29618635157051,7.68517021889061,1.6110161326799,3.73849979717383e-27,1.22573763841765e-26
"LINP1","HOEK_NK_CELL_2011_2012_TIV_ADULT_1DY_UP",3.22283436482047,4.57080204663224,-1.34796768181177,9.64638771782856e-26,6.75247140247999e-25
"LIPC","GSE45365_WT_VS_IFNAR_KO_BCELL_MCMV_INFECTION_DN",4.96801196291351,5.96856536683562,-1.00055340392211,1.85285622597851e-30,4.47969036913792e-30
"LIPE","GSE17812_WT_VS_THPOK_KO_MEMORY_CD8_TCELL_DN",9.05618008066487,13.4003897477667,-4.34420966710183,1.40150506903945e-50,1.12120405523156e-49
"LIX1L","GSE14415_NATURAL_TREG_VS_TCONV_DN",10.1383068184033,11.2308615719293,-1.092554753526,2.0035783071945e-44,5.54837069684631e-44
"LLGL2","GSE17721_CTRL_VS_CPG_1H_BMDC_DN",12.3173531226093,10.8942302736157,1.4231228489936,1.35110747195898e-52,1.68888433994873e-51
"LLGL2","GSE40274_FOXP3_VS_FOXP3_AND_XBP1_TRANSDUCED_ACTIVATED_CD4_TCELL_UP",12.3173531226093,10.8942302736157,1.4231228489936,1.35110747195898e-52,1.68888433994873e-51
"LMNB1","GSE14415_NATURAL_TREG_VS_TCONV_DN",11.6209805825584,9.16716653131781,2.45381405124059,1.29350786412076e-58,7.05549744065871e-58
"LMNB2","GSE36476_CTRL_VS_TSST_ACT_72H_MEMORY_CD4_TCELL_YOUNG_DN",11.9203262600302,10.6538606405384,1.2664656194918,4.693816301587e-47,1.341090371882e-46
"LMO2","GSE12366_GC_VS_MEMORY_BCELL_UP",9.45384935202554,10.7641063384692,-1.31025698644366,1.54206176628033e-46,7.26971975532154e-46
"LMO3","GSE10273_HIGH_IL7_VS_HIGH_IL7_AND_IRF4_IN_IRF4_8_NULL_PRE_BCELL_UP",7.28559781301395,8.99722834863775,-1.7116305356238,1.07780725277039e-27,3.4767975895819e-27
"LMO7DN","GSE25088_CTRL_VS_ROSIGLITAZONE_STIM_MACROPHAGE_DN",3.23847791470155,4.56183852223814,-1.32336060753659,7.64144051540253e-50,8.31568526676157e-49
"LMOD1","GSE37605_C57BL6_VS_NOD_FOXP3_FUSION_GFP_TREG_UP",9.68566061550065,12.5998188046743,-2.91415818917365,1.10598072331931e-65,6.74648241224778e-64
"LMX1A","GSE40274_FOXP3_VS_FOXP3_AND_SATB1_TRANSDUCED_ACTIVATED_CD4_TCELL_UP",3.90105609675875,5.52891060910161,-1.62785451234286,1.35665256014536e-34,5.4677209242222e-34
"LONRF3","GSE2405_0H_VS_12H_A_PHAGOCYTOPHILUM_STIM_NEUTROPHIL_DN",6.04553920977784,7.83927588034746,-1.79373667056962,1.57454175802155e-40,7.286832787123e-40
"LOXL1","GSE9509_LPS_VS_LPS_AND_IL10_STIM_IL10_KO_MACROPHAGE_20MIN_UP",11.4047704630269,10.0913233486957,1.3134471143312,4.53204812495201e-30,1.52370583511318e-29
"LOXL4","GSE14350_TREG_VS_TEFF_IN_IL2RB_KO_DN",7.65874325015059,10.4251856155155,-2.76644236536491,7.94043339727262e-54,9.77665862039192e-53
"LPAL2","GSE19401_PAM2CSK4_VS_RETINOIC_ACID_STIM_FOLLICULAR_DC_UP",4.87042179385379,6.18018703825193,-1.30976524439814,2.51586308947986e-47,2.51586308947986e-46
"LPAR3","GSE25123_IL4_VS_IL4_AND_ROSIGLITAZONE_STIM_MACROPHAGE_DAY10_UP",6.20573590144481,7.2410489609227,-1.03531305947789,0.00510035862792022,0.00596533172856166
"LPAR6","THAKAR_PBMC_INACTIVATED_INFLUENZA_AGE_70PLS_VS_21_30YO_0DY_UP",10.6574632887154,11.767448226672,-1.1099849379566,1.1032027780685e-50,5.51601389034249e-50
"LPCAT1","GSE40274_FOXP3_VS_FOXP3_AND_SATB1_TRANSDUCED_ACTIVATED_CD4_TCELL_UP",12.3038651308777,11.290790852714,1.0130742781637,3.04391533453789e-47,2.0242036974677e-46
"LPCAT2","GSE2405_HEAT_KILLED_LYSATE_VS_LIVE_A_PHAGOCYTOPHILUM_STIM_NEUTROPHIL_9H_UP",10.1350181998557,11.5309098867085,-1.3958916868528,2.41202514836694e-48,9.79577560255145e-48
"LPIN1","GSE12845_IGD_POS_BLOOD_VS_PRE_GC_TONSIL_BCELL_DN",10.5475646900323,11.8063064153779,-1.2587417253456,3.3353323985878e-35,8.23538863848838e-35
"LPL","GSE32164_RESTING_DIFFERENTIATED_VS_ALTERNATIVELY_ACT_M2_MACROPHAGE_UP",9.93583261544034,14.8857946556668,-4.94996204022646,3.68850314326788e-57,2.54379527121922e-56
"LPP","GSE21670_UNTREATED_VS_TGFB_IL6_TREATED_CD4_TCELL_UP",13.0916316634345,14.1185505014928,-1.0269188380583,4.72186153719165e-37,1.30188468096856e-36
"LPP-AS2","GSE21063_CTRL_VS_ANTI_IGM_STIM_BCELL_16H_UP",7.28085832942614,8.44059477581443,-1.15973644638829,1.86265648277743e-48,9.45656368179309e-48
"LRAT","GSE7831_CPG_VS_INFLUENZA_STIM_PDC_4H_DN",6.58131362444432,8.0627806580127,-1.48146703356838,8.14695799299377e-17,1.69728291520704e-16
"LRCH2","GSE32901_NAIVE_VS_TH17_NEG_CD4_TCELL_DN",6.86362999556326,8.32559614601519,-1.46196615045193,4.1974592642806e-43,2.73939446721471e-42
"LRFN1","GSE14350_TREG_VS_TEFF_IN_IL2RB_KO_DN",8.49378133738893,7.27731412813691,1.21646720925202,2.26545265261707e-31,7.68930878029548e-31
"LRFN2","GSE23114_PERITONEAL_CAVITY_B1A_BCELL_VS_SPLEEN_BCELL_UP",5.60781628383989,3.82712669643004,1.78068958740985,1.35567762375071e-31,5.33798064351843e-31
"LRFN5","GSE16385_MONOCYTE_VS_12H_IFNG_TNF_TREATED_MACROPHAGE_DN",5.48177420208905,7.799554544095,-2.31778034200595,3.84647387856653e-52,5.91765212087159e-51
"LRG1","GSE3039_CD4_TCELL_VS_ALPHAALPHA_CD8_TCELL_UP",10.5744577406697,9.0337615900886,1.5406961505811,8.77164514092517e-09,1.35994498308917e-08
"LRIG3","GSE40274_FOXP3_VS_FOXP3_AND_SATB1_TRANSDUCED_ACTIVATED_CD4_TCELL_UP",9.82878840305761,11.6107497086497,-1.78196130559209,1.81183729782742e-54,2.19067600555497e-53
"LRP1","FULLER_PBMC_F_TULARENSIS_VACCINE_LVS_AGE_22_54YO_18HR_TO_336HR_SUSTAINED_UP",14.2786450745051,15.6078989211654,-1.3292538466603,5.8167473642941e-34,1.30876815696617e-33
"LRP1B","GSE17301_ACD3_ACD28_VS_ACD3_ACD28_AND_IFNA5_STIM_CD8_TCELL_UP",5.39583493603032,7.81179109101043,-2.41595615498011,4.95874676927769e-21,9.7672284849409e-21
"LRP2","GSE20715_0H_VS_48H_OZONE_TLR4_KO_LUNG_DN",10.8177613308102,12.1252324079958,-1.3074710771856,0.000143268298796511,0.000186342427846442
"LRP4","GSE9509_LPS_VS_LPS_AND_IL10_STIM_IL10_KO_MACROPHAGE_20MIN_UP",8.00979140501485,9.7596707896514,-1.74987938463655,8.22334905113738e-44,4.58158018563369e-43
"LRRC15","GSE12963_UNINF_VS_ENV_AND_NEF_AND_VPR_DEFICIENT_HIV1_INF_CD4_TCELL_DN",12.4531334002202,8.92755219800173,3.52558120221847,1.29952180339925e-50,1.08834951034687e-49
"LRRC2","GSE37532_VISCERAL_ADIPOSE_TISSUE_VS_LN_DERIVED_TCONV_CD4_TCELL_DN",5.20650267030068,8.01885739517128,-2.8123547248706,5.32750894461524e-64,2.87685483009223e-62
"LRRC34","GSE2128_CTRL_VS_MIMETOPE_NEGATIVE_SELECTION_DP_THYMOCYTE_C57BL6_UP",6.07358933133983,7.15926166566274,-1.08567233432291,5.97767956276062e-41,4.21874593117638e-40
"LRRC37A4P","GSE22611_MUTANT_NOD2_TRANSDUCED_VS_CTRL_HEK293T_STIMULATED_WITH_MDP_6H_UP",6.37059586816862,7.67921054612732,-1.3086146779587,2.39797054443888e-14,5.25398040635484e-14
"LRRC38","GSE21927_EL4_VS_MCA203_TUMOR_MONOCYTES_UP",3.25095045325594,4.28336417079734,-1.0324137175414,5.53453018320978e-33,2.57355653519255e-32
"LRRC3B","GSE11961_PLASMA_CELL_DAY7_VS_GERMINAL_CENTER_BCELL_DAY40_DN",3.78869684805864,7.10521174924158,-3.31651490118294,1.3862712430426e-63,6.89669943413694e-62
"LRRC45","GSE5589_WT_VS_IL6_KO_LPS_AND_IL10_STIM_MACROPHAGE_45MIN_UP",10.4452611044179,9.1710464891257,1.2742146152922,3.27488934012609e-40,1.48858606369368e-39
"LRRC46","GSE38696_LIGHT_ZONE_VS_DARK_ZONE_BCELL_DN",8.00693449600625,6.44575107839361,1.56118341761264,2.51567719764922e-29,9.50366941334148e-29
"LRRC4B","GSE34205_RSV_VS_FLU_INF_INFANT_PBMC_UP",5.1821313025985,6.35983963564517,-1.17770833304667,2.08661734140877e-28,8.26130131088369e-28
"LRRC56","GSE19888_CTRL_VS_TCELL_MEMBRANES_ACT_MAST_CELL_PRETREAT_A3R_INH_UP",8.99434372425224,7.59730935605989,1.39703436819235,5.18507183788543e-30,1.63782427895111e-29
"LRRC61","GSE17301_CTRL_VS_48H_ACD3_ACD28_IFNA2_STIM_CD8_TCELL_DN",9.25997464178361,8.23039996654903,1.02957467523458,5.87599747008768e-35,2.14365092890236e-34
"LRRC70","HOEK_MYELOID_DENDRITIC_CELL_2011_2012_TIV_ADULT_3DY_UP",4.71888881787228,6.44186659522916,-1.72297777735688,4.84149654854643e-52,3.3890475839825e-51
"LRRC73","GSE11961_PLASMA_CELL_DAY7_VS_MEMORY_BCELL_DAY40_DN",6.99471209215995,5.65843593857396,1.33627615358599,3.22640316742909e-31,1.3308913065645e-30
"LRRC8C","GSE19941_UNSTIM_VS_LPS_STIM_IL10_KO_NFKBP50_KO_MACROPHAGE_UP",10.0590330593665,11.3301549742674,-1.2711219149009,3.27404508247783e-36,1.27751955179037e-35
"LRRC8C-DT","GSE37336_LY6C_POS_VS_NEG_NAIVE_CD4_TCELL_DN",6.07555659601019,7.78707031054523,-1.71151371453504,1.2508744600189e-52,2.11511499603196e-51
"LRRK2","CAO_BLOOD_FLUZONE_AGE_05_14YO_7DY_DN",9.05085339436352,10.2120892177806,-1.16123582341708,1.37375057157713e-23,2.74750114315426e-23
"LRRK2-DT","HOEK_NEUTROPHIL_2011_2012_TIV_ADULT_1DY_UP",4.74433525722132,5.81359255994666,-1.06925730272534,1.85260550501026e-30,1.4079801838078e-29
"LRRN2","GSE37301_LYMPHOID_PRIMED_MPP_VS_RAG2_KO_NK_CELL_DN",10.4049224062745,9.34343993077265,1.06148247550185,1.37353238383266e-17,3.33081603079421e-17
"LRRN3","GSE24634_TEFF_VS_TCONV_DAY7_IN_CULTURE_UP",6.15093577308711,8.77792230170725,-2.62698652862014,1.19681961402369e-46,3.46904235948896e-46
"LRRN4CL","GSE7509_UNSTIM_VS_FCGRIIB_STIM_DC_UP",6.49265774219319,10.0412520384807,-3.54859429628751,2.69598711212255e-60,5.2122417501036e-59
"LRRTM1","GSE3039_B2_VS_B1_BCELL_DN",2.71762148018043,3.80576433234563,-1.0881428521652,1.17514559166086e-28,3.61583258972573e-28
"LRRTM2","GSE2128_C57BL6_VS_NOD_THYMOCYTE_UP",4.88542885915664,7.38469363286915,-2.49926477371251,4.96603149002813e-58,8.98400242286908e-57
"LRRTM4","GSE45365_HEALTHY_VS_MCMV_INFECTION_CD11B_DC_DN",3.22225217798186,4.31370612883845,-1.09145395085659,1.25766810388582e-33,3.33631399780822e-33
"LRRTM4","GSE45365_WT_VS_IFNAR_KO_BCELL_MCMV_INFECTION_DN",3.22225217798186,4.31370612883845,-1.09145395085659,1.25766810388582e-33,3.33631399780822e-33
"LRTM2","GSE18804_SPLEEN_MACROPHAGE_VS_BRAIN_TUMORAL_MACROPHAGE_UP",4.3317101139649,3.25691478300876,1.07479533095614,4.2629035059113e-28,1.4583617257065e-27
"LSM4","GSE19941_LPS_VS_LPS_AND_IL10_STIM_IL10_KO_MACROPHAGE_UP",12.3276097001001,11.0487105962585,1.2788991038416,2.0199111266283e-52,8.54939128014768e-52
"LSR","GSE1448_CTRL_VS_ANTI_VALPHA2_DP_THYMOCYTE_UP",12.8538731074299,11.5509455245581,1.3029275828718,1.26590501728444e-48,1.10078697155169e-47
"LTB","GSE22886_UNSTIM_VS_IL2_STIM_NKCELL_DN",7.9090451759767,6.6460641113929,1.2629810645838,2.51495963537684e-14,3.81054490208613e-14
"LTBP2","GSE22313_HEALTHY_VS_SLE_MOUSE_CD4_TCELL_DN",13.1275434239649,14.250746708859,-1.1232032848941,1.78158508414719e-34,5.018549532809e-34
"LTBP4","GSE26156_DOUBLE_POSITIVE_VS_CD4_SINGLE_POSITIVE_THYMOCYTE_DN",11.2034533850408,13.004181301467,-1.8007279164262,5.47173843058944e-55,4.73424325081434e-54
"LTF","GSE13547_CTRL_VS_ANTI_IGM_STIM_ZFX_KO_BCELL_2H_UP",12.7289728155422,15.5090070544841,-2.7800342389419,2.67273670431586e-13,4.4005664929645e-13
"LURAP1","GSE19825_NAIVE_VS_IL2RALOW_DAY3_EFF_CD8_TCELL_UP",5.23043784415934,6.59867823860255,-1.36824039444321,3.52385896925248e-53,4.69847862566997e-52
"LUZP2","GSE10325_MYELOID_VS_LUPUS_MYELOID_UP",5.43017861773552,7.96975415704334,-2.53957553930782,2.18191608213422e-37,1.11966746320045e-36
"LVRN","GSE45365_WT_VS_IFNAR_KO_BCELL_DN",4.88289762266732,9.02431955158828,-4.14142192892096,2.36485273627847e-52,8.64080807486363e-52
"LY6D","GSE21546_WT_VS_SAP1A_KO_AND_ELK1_KO_ANTI_CD3_STIM_DP_THYMOCYTES_DN",3.91271224166291,6.07628958703731,-2.1635773453744,1.7153166236973e-19,3.65196442464587e-19
"LY6H","GSE5589_WT_VS_IL10_KO_LPS_STIM_MACROPHAGE_45MIN_UP",5.23243501430598,4.05422932737575,1.17820568693023,1.26933371215773e-29,3.84646579441737e-29
"LY6K","GSE2405_S_AUREUS_VS_UNTREATED_NEUTROPHIL_DN",5.14293196993773,6.5956295153397,-1.45269754540197,1.21750995709663e-08,1.75568464827703e-08
"LY75","GSE13547_CTRL_VS_ANTI_IGM_STIM_BCELL_2H_UP",8.88006743089775,10.050266954166,-1.17019952326825,3.33305350786236e-17,5.75018923962438e-17
"LYNX1","GSE11961_GERMINAL_CENTER_BCELL_DAY7_VS_PLASMA_CELL_DAY7_DN",8.84429140932301,10.5817083056978,-1.73741689637479,6.63403597781309e-30,2.20028859930801e-29
"LYPD6","GSE22935_WT_VS_MYD88_KO_MACROPHAGE_DN",9.16924752390072,10.2023703556535,-1.03312283175278,5.94102929184682e-07,8.42699190332882e-07
"LYSMD4","GSE21360_SECONDARY_VS_TERTIARY_MEMORY_CD8_TCELL_DN",8.24588271990611,9.36828770430596,-1.12240498439985,1.27629714789693e-51,1.25377425705169e-50
"LYVE1","HARALAMBIEVA_PBMC_M_M_R_II_AGE_13_16YO_STIMULATED_VS_UNSTIMULATED_3_TO_7YR_POST_TOP_DEG_UP",6.72949709458112,11.9784254127568,-5.24892831817568,3.73163203221737e-59,7.83642726765647e-58
"MAB21L1","GSE37605_C57BL6_VS_NOD_FOXP3_FUSION_GFP_TCONV_UP",5.83012268601766,8.79550820809264,-2.96538552207498,1.5914890051296e-61,6.6842538215443e-60
"MAB21L4","GSE18281_PERIMEDULLARY_CORTICAL_REGION_VS_WHOLE_CORTEX_THYMUS_UP",7.57577987808303,5.94905661919184,1.62672325889119,3.7841728438193e-13,7.07322026882112e-13
"MACROH2A1","GSE25088_WT_VS_STAT6_KO_MACROPHAGE_DN",13.5041472967618,12.4056710252544,1.0984762715074,1.99411060409788e-62,3.9483389961138e-61
"MAD2L1","GSE15750_DAY6_VS_DAY10_TRAF6KO_EFF_CD8_TCELL_UP",10.2133492179318,8.30689012340913,1.90645909452267,3.81956663133126e-55,1.21256083534326e-54
"MAF","GSE39110_DAY3_VS_DAY6_POST_IMMUNIZATION_CD8_TCELL_WITH_IL2_TREATMENT_UP",10.8020724163321,12.0740114237831,-1.271939007451,1.20567666125967e-38,4.30598807592739e-38
"MAFF","GSE37605_FOXP3_FUSION_GFP_VS_IRES_GFP_TREG_C57BL6_UP",9.72076780234572,11.2891048923394,-1.56833708999368,1.64600436815107e-39,7.61277020269868e-39
"MAG","GSE3039_ALPHAALPHA_CD8_TCELL_VS_B1_BCELL_DN",5.28203839780661,4.1996819646542,1.08235643315241,4.13314218573898e-07,6.13802458926908e-07
"MAGEB4","GSE3982_EOSINOPHIL_VS_MAST_CELL_DN",2.71762148018043,3.89535082445814,-1.17772934427771,3.6465740614216e-20,9.62695552215301e-20
"MAGED1","GSE12845_IGD_POS_BLOOD_VS_PRE_GC_TONSIL_BCELL_DN",13.9701496311926,12.9286795517062,1.0414700794864,4.12195830825757e-37,1.07063852162534e-36
"MAGED2","GSE21670_STAT3_KO_VS_WT_CD4_TCELL_IL6_TREATED_DN",15.1664705120733,14.0366035884359,1.1298669236374,1.12973731166197e-22,2.8457939876042e-22
"MAGI1","DHIMAN_PBMC_ATTENUVAX_AGE_15_25YO_SUBQ_7_OR_14DY_UP",11.1751177497514,12.2525207534316,-1.0774030036802,1.20164707912547e-46,1.02140001725665e-45
"MAGI2-AS3","GSE9988_ANTI_TREM1_AND_LPS_VS_VEHICLE_TREATED_MONOCYTES_UP",9.07853596498741,11.2845821944809,-2.20604622949349,1.59460928356301e-63,7.69398979319151e-62
"MAGOH2P","GSE17301_ACD3_ACD28_VS_ACD3_ACD28_AND_IFNA5_STIM_CD8_TCELL_UP",4.43187390467119,5.76956390645789,-1.3376900017867,7.77823175693747e-54,4.21320886834113e-53
"MAL2","GSE45365_WT_VS_IFNAR_KO_CD11B_DC_MCMV_INFECTION_DN",13.4433446256348,12.1315804651002,1.3117641605346,2.70538663022769e-46,1.14227435498503e-45
"MALL","GSE9509_LPS_VS_LPS_AND_IL10_STIM_IL10_KO_MACROPHAGE_20MIN_UP",6.12750300992233,7.45444788414811,-1.32694487422578,1.99522780337659e-27,5.89499123724901e-27
"MAMDC2","GSE46606_UNSTIM_VS_CD40L_IL2_IL5_3DAY_STIMULATED_IRF4HIGH_SORTED_BCELL_DN",7.48692899545753,11.0145095825247,-3.52758058706717,2.57555427150165e-66,2.54979872878664e-64
"MAML2","GSE13547_WT_VS_ZFX_KO_BCELL_ANTI_IGM_STIM_12H_DN",10.0128205787871,12.3027398858006,-2.2899193070135,7.01485215342359e-56,1.22370198676389e-54
"MAMLD1","GSE3982_BCELL_VS_TH1_DN",8.01000009993007,9.12684305156606,-1.11684295163599,3.90291061163044e-29,1.33237293293591e-28
"MANEAL","GSE12507_PDC_CELL_LINE_VS_IMMATUE_T_CELL_LINE_UP",8.7743156271073,7.60508709445296,1.16922853265434,1.97642186742274e-30,8.63978702044798e-30
"MANF","GSE12845_IGD_POS_BLOOD_VS_PRE_GC_TONSIL_BCELL_DN",11.7552118554293,10.7521439627108,1.0030678927185,3.53051557785857e-48,1.23877739573985e-47
"MAOA","GSE21063_CTRL_VS_ANTI_IGM_STIM_BCELL_16H_UP",9.37926693010026,12.7787079729046,-3.39944104280434,5.76702506928005e-55,4.07811058470518e-54
"MAOB","GSE24634_TREG_VS_TCONV_POST_DAY7_IL4_CONVERSION_UP",11.1625578338878,13.2964675008183,-2.1339096669305,8.75911046849493e-30,1.76951726636261e-29
"MAP1B","GSE22935_WT_VS_MYD88_KO_MACROPHAGE_DN",11.4216414182422,12.9021846200961,-1.4805432018539,5.84215243673466e-38,1.79758536514913e-37
"MAP1LC3C","GSE21927_SPLEEN_VS_TUMOR_MONOCYTE_BALBC_DN",4.71247925349726,8.01658079774765,-3.30410154425039,2.12065700325235e-58,4.11407458630957e-57
"MAP2","GSE40666_WT_VS_STAT1_KO_CD8_TCELL_WITH_IFNA_STIM_90MIN_DN",8.84024528177772,10.4030524074669,-1.56280712568918,3.32275251378615e-31,8.8606733700964e-31
"MAP2K6","GSE19941_LPS_VS_LPS_AND_IL10_STIM_IL10_KO_MACROPHAGE_UP",9.62330949868583,11.1363275501459,-1.51301805146007,3.57925878850003e-47,1.38601085001491e-46
"MAP3K20","HOFT_CD4_POSITIVE_ALPHA_BETA_MEMORY_T_CELL_BCG_VACCINE_AGE_18_45YO_ID_7DY_TOP_100_DEG_EX_VIVO_UP",11.8181817207119,13.1399994698393,-1.3218177491274,5.9114269976187e-45,2.36457079904748e-44
"MAP3K5","GSE21063_CTRL_VS_ANTI_IGM_STIM_BCELL_NFATC1_KO_8H_DN",10.141658491996,11.1515501549866,-1.0098916629906,9.60747026910978e-35,3.06819211819958e-34
"MAP3K8","GSE12845_IGD_POS_BLOOD_VS_PRE_GC_TONSIL_BCELL_DN",9.18234474452389,10.4304153754648,-1.24807063094091,4.11624155111597e-30,9.24998101374375e-30
"MAP6","HOWARD_NEUTROPHIL_INACT_MONOV_INFLUENZA_A_INDONESIA_05_2005_H5N1_AGE_18_49YO_3DY_DN",7.76796647715695,8.87917742636068,-1.11121094920373,4.46952076063682e-29,1.19187220283648e-28
"MAP7D2","GSE32423_IL7_VS_IL4_MEMORY_CD8_TCELL_DN",5.1419683214986,6.14961496099199,-1.00764663949339,5.57870876783197e-11,1.00517275096071e-10
"MAP7D3","GSE36476_CTRL_VS_TSST_ACT_72H_MEMORY_CD4_TCELL_YOUNG_DN",8.72831253597512,10.5859866946729,-1.85767415869778,7.64168454722541e-48,2.3156619840077e-47
"MAPK10","GSE2405_0H_VS_24H_A_PHAGOCYTOPHILUM_STIM_NEUTROPHIL_DN",8.29190977415185,10.1550370338334,-1.86312725968155,1.38536370362749e-32,4.46891517299191e-32
"MAPK15","GSE7831_CPG_VS_INFLUENZA_STIM_PDC_4H_DN",8.68848976610178,6.95302138309066,1.73546838301112,1.46177895084403e-25,3.95075392120007e-25
"MAPK4","GSE3039_CD4_TCELL_VS_NKT_CELL_DN",4.73535504300247,7.62502137925754,-2.88966633625507,4.70033079800304e-32,1.70921119927383e-31
"MAPK8IP2","GSE21360_NAIVE_VS_TERTIARY_MEMORY_CD8_TCELL_UP",10.3153435299504,8.14722762143005,2.16811590852035,1.49479555858851e-35,7.24975845915427e-35
